,Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,DHI,Clearsky DHI,DNI,Clearsky DNI,Wind Speed,Temperature,Cloud Type,Fill Flag,Wind Direction
2018-03-30 04:30:00,2018,3,30,4,30,0,0,0,0,0,0,1.4,16.6,3,0,72
2018-03-30 05:00:00,2018,3,30,5,0,0,0,0,0,0,0,1.4,16.3,1,0,73
2018-03-30 05:30:00,2018,3,30,5,30,0,0,0,0,0,0,1.6,16.7,3,0,74
2018-03-30 06:00:00,2018,3,30,6,0,0,0,0,0,0,0,1.9,17.1,3,0,75
2018-03-30 06:30:00,2018,3,30,6,30,32,78,32,29,0,444,2.2,18.1,4,3,76
2018-03-30 07:00:00,2018,3,30,7,0,122,195,87,44,152,657,2.4000000000000004,19.1,7,3,77
2018-03-30 07:30:00,2018,3,30,7,30,166,321,140,54,74,771,1.9,20.6,3,0,93
2018-03-30 08:00:00,2018,3,30,8,0,446,446,60,60,847,847,1.5,22.1,0,0,108
2018-03-30 08:30:00,2018,3,30,8,30,565,565,66,66,895,895,1.5,23.200000000000003,0,0,137
2018-03-30 09:00:00,2018,3,30,9,0,674,674,69,69,931,931,1.5,24.200000000000003,0,0,167
2018-03-30 09:30:00,2018,3,30,9,30,771,771,73,73,956,956,1.5,24.8,0,0,176
2018-03-30 10:00:00,2018,3,30,10,0,853,853,75,75,975,975,1.6,25.5,0,0,186
2018-03-30 10:30:00,2018,3,30,10,30,918,918,77,77,988,988,1.6,25.9,0,0,191
2018-03-30 11:00:00,2018,3,30,11,0,965,965,78,78,997,997,1.7000000000000002,26.3,0,0,196
2018-03-30 11:30:00,2018,3,30,11,30,991,991,79,79,999,999,1.7000000000000002,26.6,0,0,200
2018-03-30 12:00:00,2018,3,30,12,0,1000,1000,79,79,1000,1000,1.7000000000000002,26.8,0,0,203
2018-03-30 12:30:00,2018,3,30,12,30,987,987,79,79,996,996,1.6,26.9,0,0,205
2018-03-30 13:00:00,2018,3,30,13,0,956,956,79,79,990,990,1.6,27.0,0,0,207
2018-03-30 13:30:00,2018,3,30,13,30,905,905,77,77,978,978,1.6,26.9,0,0,208
2018-03-30 14:00:00,2018,3,30,14,0,838,838,76,76,964,964,1.5,26.700000000000003,0,0,210
2018-03-30 14:30:00,2018,3,30,14,30,753,753,73,73,942,942,1.6,26.4,0,0,212
2018-03-30 15:00:00,2018,3,30,15,0,655,655,70,70,915,915,1.6,26.1,0,0,215
2018-03-30 15:30:00,2018,3,30,15,30,545,545,65,65,879,879,1.5,25.6,0,0,218
2018-03-30 16:00:00,2018,3,30,16,0,425,425,60,60,823,823,1.3,25.1,0,0,221
2018-03-30 16:30:00,2018,3,30,16,30,301,301,53,53,748,748,1.1,24.0,1,0,223
2018-03-30 17:00:00,2018,3,30,17,0,110,176,82,42,133,622,0.9,22.9,7,3,224
2018-03-30 17:30:00,2018,3,30,17,30,39,64,33,26,67,402,0.9,22.0,8,3,228
2018-03-30 18:00:00,2018,3,30,18,0,0,0,0,0,0,0,0.8,21.1,8,0,232
2018-03-30 18:30:00,2018,3,30,18,30,0,0,0,0,0,0,0.8,20.700000000000003,8,0,235
2018-03-30 19:00:00,2018,3,30,19,0,0,0,0,0,0,0,0.9,20.3,8,0,238
2018-03-30 19:30:00,2018,3,30,19,30,0,0,0,0,0,0,0.8,20.1,8,0,242
2018-03-30 20:00:00,2018,3,30,20,0,0,0,0,0,0,0,0.8,19.8,4,0,245
2018-03-30 20:30:00,2018,3,30,20,30,0,0,0,0,0,0,0.8,19.6,7,0,156
2018-03-30 21:00:00,2018,3,30,21,0,0,0,0,0,0,0,0.9,19.3,7,0,66
2018-03-30 21:30:00,2018,3,30,21,30,0,0,0,0,0,0,1.0,19.0,0,0,67
2018-03-30 22:00:00,2018,3,30,22,0,0,0,0,0,0,0,1.2000000000000002,18.7,0,0,67
2018-03-30 22:30:00,2018,3,30,22,30,0,0,0,0,0,0,1.3,18.4,0,0,67
2018-03-30 23:00:00,2018,3,30,23,0,0,0,0,0,0,0,1.4,18.1,0,0,67
2018-03-30 23:30:00,2018,3,30,23,30,0,0,0,0,0,0,1.5,17.8,0,0,68
2018-03-31 00:00:00,2018,3,31,0,0,0,0,0,0,0,0,1.6,17.6,0,0,69
2018-03-31 00:30:00,2018,3,31,0,30,0,0,0,0,0,0,1.6,17.400000000000002,0,0,70
2018-03-31 01:00:00,2018,3,31,1,0,0,0,0,0,0,0,1.6,17.2,0,0,72
2018-03-31 01:30:00,2018,3,31,1,30,0,0,0,0,0,0,1.6,17.0,1,0,73
2018-03-31 02:00:00,2018,3,31,2,0,0,0,0,0,0,0,1.6,16.8,3,0,74
2018-03-31 02:30:00,2018,3,31,2,30,0,0,0,0,0,0,1.6,16.8,3,0,74
2018-03-31 03:00:00,2018,3,31,3,0,0,0,0,0,0,0,1.6,16.3,7,0,78
2018-03-31 03:30:00,2018,3,31,3,30,0,0,0,0,0,0,1.6,16.0,4,0,79
2018-03-31 04:00:00,2018,3,31,4,0,0,0,0,0,0,0,1.7000000000000002,15.8,7,0,80
2018-03-31 04:30:00,2018,3,31,4,30,0,0,0,0,0,0,1.7000000000000002,15.6,4,0,81
2018-03-31 05:00:00,2018,3,31,5,0,0,0,0,0,0,0,1.8,15.4,7,0,82
2018-03-31 05:30:00,2018,3,31,5,30,0,0,0,0,0,0,2.1,15.9,7,0,82
2018-03-31 06:00:00,2018,3,31,6,0,0,0,0,0,0,0,2.4000000000000004,16.400000000000002,4,0,83
2018-03-31 06:30:00,2018,3,31,6,30,32,78,32,27,0,461,2.7,17.6,3,3,82
2018-03-31 07:00:00,2018,3,31,7,0,90,193,84,41,29,665,3.0,18.8,3,3,82
2018-03-31 07:30:00,2018,3,31,7,30,318,318,51,51,776,776,2.7,20.3,1,0,79
2018-03-31 08:00:00,2018,3,31,8,0,304,443,192,57,247,849,2.5,21.9,7,0,77
2018-03-31 08:30:00,2018,3,31,8,30,561,561,63,63,896,896,2.5,22.9,0,0,76
2018-03-31 09:00:00,2018,3,31,9,0,669,669,68,68,928,928,2.4000000000000004,23.9,0,0,74
2018-03-31 09:30:00,2018,3,31,9,30,763,763,71,71,950,950,2.4000000000000004,24.5,0,0,71
2018-03-31 10:00:00,2018,3,31,10,0,844,844,74,74,967,967,2.3000000000000003,25.0,0,0,69
2018-03-31 10:30:00,2018,3,31,10,30,907,907,76,76,978,978,2.3000000000000003,25.3,0,0,65
2018-03-31 11:00:00,2018,3,31,11,0,769,951,396,79,421,982,2.3000000000000003,25.6,7,0,61
2018-03-31 11:30:00,2018,3,31,11,30,977,977,80,80,985,985,2.3000000000000003,25.700000000000003,0,0,58
2018-03-31 12:00:00,2018,3,31,12,0,984,984,82,82,983,983,2.3000000000000003,25.700000000000003,0,0,55
2018-03-31 12:30:00,2018,3,31,12,30,776,973,417,81,395,981,2.2,25.6,7,0,54
2018-03-31 13:00:00,2018,3,31,13,0,631,940,462,81,191,972,2.1,25.5,3,0,52
2018-03-31 13:30:00,2018,3,31,13,30,636,889,428,80,247,961,2.0,25.3,3,0,52
2018-03-31 14:00:00,2018,3,31,14,0,566,823,396,78,216,946,1.9,25.0,3,0,52
2018-03-31 14:30:00,2018,3,31,14,30,166,739,162,75,5,925,1.7000000000000002,24.8,4,0,53
2018-03-31 15:00:00,2018,3,31,15,0,54,640,54,78,0,884,1.6,24.6,4,0,54
2018-03-31 15:30:00,2018,3,31,15,30,29,531,29,72,0,844,1.4,24.200000000000003,8,0,55
2018-03-31 16:00:00,2018,3,31,16,0,19,414,19,65,0,792,1.3,23.700000000000003,6,0,57
2018-03-31 16:30:00,2018,3,31,16,30,14,290,14,57,0,711,1.0,22.9,8,0,57
2018-03-31 17:00:00,2018,3,31,17,0,169,169,44,44,590,590,0.8,22.1,1,0,57
2018-03-31 17:30:00,2018,3,31,17,30,4,60,4,26,0,361,0.8,21.6,4,3,58
2018-03-31 18:00:00,2018,3,31,18,0,0,0,0,0,0,0,0.8,21.1,3,0,58
2018-03-31 18:30:00,2018,3,31,18,30,0,0,0,0,0,0,0.8,20.9,7,0,61
2018-03-31 19:00:00,2018,3,31,19,0,0,0,0,0,0,0,0.9,20.700000000000003,4,0,65
2018-03-31 19:30:00,2018,3,31,19,30,0,0,0,0,0,0,1.0,20.5,1,0,69
2018-03-31 20:00:00,2018,3,31,20,0,0,0,0,0,0,0,1.1,20.200000000000003,8,0,73
2018-03-31 20:30:00,2018,3,31,20,30,0,0,0,0,0,0,1.2000000000000002,20.0,7,0,75
2018-03-31 21:00:00,2018,3,31,21,0,0,0,0,0,0,0,1.3,19.8,7,0,77
2018-03-31 21:30:00,2018,3,31,21,30,0,0,0,0,0,0,1.4,19.6,6,0,78
2018-03-31 22:00:00,2018,3,31,22,0,0,0,0,0,0,0,1.5,19.4,7,0,79
2018-03-31 22:30:00,2018,3,31,22,30,0,0,0,0,0,0,1.5,19.200000000000003,7,0,81
2018-03-31 23:00:00,2018,3,31,23,0,0,0,0,0,0,0,1.6,19.0,7,0,82
2018-03-31 23:30:00,2018,3,31,23,30,0,0,0,0,0,0,1.6,18.8,8,0,83
2018-04-01 00:00:00,2018,4,1,0,0,0,0,0,0,0,0,1.6,18.5,7,0,84
2018-04-01 00:30:00,2018,4,1,0,30,0,0,0,0,0,0,1.6,18.3,0,0,83
2018-04-01 01:00:00,2018,4,1,1,0,0,0,0,0,0,0,1.5,18.0,0,0,83
2018-04-01 01:30:00,2018,4,1,1,30,0,0,0,0,0,0,1.5,17.8,0,0,82
2018-04-01 02:00:00,2018,4,1,2,0,0,0,0,0,0,0,1.5,17.5,3,0,81
2018-04-01 02:30:00,2018,4,1,2,30,0,0,0,0,0,0,1.5,17.5,7,0,81
2018-04-01 03:00:00,2018,4,1,3,0,0,0,0,0,0,0,1.5,17.1,4,0,79
2018-04-01 03:30:00,2018,4,1,3,30,0,0,0,0,0,0,1.5,17.0,4,0,80
2018-04-01 04:00:00,2018,4,1,4,0,0,0,0,0,0,0,1.6,16.900000000000002,4,0,80
2018-04-01 04:30:00,2018,4,1,4,30,0,0,0,0,0,0,1.6,16.900000000000002,7,0,82
2018-04-01 05:00:00,2018,4,1,5,0,0,0,0,0,0,0,1.7000000000000002,16.8,4,0,84
2018-04-01 05:30:00,2018,4,1,5,30,0,0,0,0,0,0,2.0,17.2,4,0,84
2018-04-01 06:00:00,2018,4,1,6,0,0,0,0,0,0,0,2.2,17.6,7,0,85
2018-04-01 06:30:00,2018,4,1,6,30,32,74,32,26,0,441,2.6,18.6,3,3,84
2018-04-01 07:00:00,2018,4,1,7,0,187,187,41,41,641,641,3.0,19.5,0,0,83
2018-04-01 07:30:00,2018,4,1,7,30,309,309,50,50,753,753,3.0,20.9,0,0,85
2018-04-01 08:00:00,2018,4,1,8,0,430,430,56,56,824,824,2.9000000000000004,22.200000000000003,0,0,87
2018-04-01 08:30:00,2018,4,1,8,30,337,545,255,62,148,872,2.8000000000000003,23.3,4,0,89
2018-04-01 09:00:00,2018,4,1,9,0,442,650,307,69,208,899,2.7,24.3,3,0,91
2018-04-01 09:30:00,2018,4,1,9,30,441,744,355,72,118,924,2.6,24.9,4,0,89
2018-04-01 10:00:00,2018,4,1,10,0,665,824,348,75,399,944,2.5,25.5,7,0,86
2018-04-01 10:30:00,2018,4,1,10,30,887,887,77,77,957,957,2.3000000000000003,25.9,0,0,83
2018-04-01 11:00:00,2018,4,1,11,0,933,933,78,78,966,966,2.2,26.200000000000003,0,0,79
2018-04-01 11:30:00,2018,4,1,11,30,959,959,79,79,970,970,2.0,26.4,0,0,75
2018-04-01 12:00:00,2018,4,1,12,0,660,967,483,84,194,965,1.9,26.6,4,0,72
2018-04-01 12:30:00,2018,4,1,12,30,712,956,463,83,275,963,1.8,26.6,3,0,67
2018-04-01 13:00:00,2018,4,1,13,0,678,924,450,83,259,956,1.7000000000000002,26.6,3,0,62
2018-04-01 13:30:00,2018,4,1,13,30,518,875,425,81,111,946,1.5,26.4,7,0,54
2018-04-01 14:00:00,2018,4,1,14,0,454,808,383,80,91,929,1.4,26.3,7,0,45
2018-04-01 14:30:00,2018,4,1,14,30,285,726,269,77,23,909,1.3,26.0,7,0,36
2018-04-01 15:00:00,2018,4,1,15,0,447,629,296,74,239,878,1.2000000000000002,25.700000000000003,7,0,26
2018-04-01 15:30:00,2018,4,1,15,30,314,522,246,69,127,840,1.0,25.3,7,0,29
2018-04-01 16:00:00,2018,4,1,16,0,122,405,122,63,0,783,0.9,24.9,4,0,32
2018-04-01 16:30:00,2018,4,1,16,30,149,284,129,55,61,704,0.7000000000000001,24.1,8,0,28
2018-04-01 17:00:00,2018,4,1,17,0,16,163,16,44,0,574,0.6000000000000001,23.3,6,3,25
2018-04-01 17:30:00,2018,4,1,17,30,8,56,8,26,0,342,0.5,22.700000000000003,6,3,180
2018-04-01 18:00:00,2018,4,1,18,0,0,0,0,0,0,0,0.5,22.200000000000003,6,0,335
2018-04-01 18:30:00,2018,4,1,18,30,0,0,0,0,0,0,0.5,21.9,6,0,323
2018-04-01 19:00:00,2018,4,1,19,0,0,0,0,0,0,0,0.5,21.6,6,0,311
2018-04-01 19:30:00,2018,4,1,19,30,0,0,0,0,0,0,0.5,21.3,7,0,303
2018-04-01 20:00:00,2018,4,1,20,0,0,0,0,0,0,0,0.5,21.0,8,0,294
2018-04-01 20:30:00,2018,4,1,20,30,0,0,0,0,0,0,0.5,20.8,7,0,280
2018-04-01 21:00:00,2018,4,1,21,0,0,0,0,0,0,0,0.5,20.700000000000003,7,0,265
2018-04-01 21:30:00,2018,4,1,21,30,0,0,0,0,0,0,0.5,20.4,7,0,200
2018-04-01 22:00:00,2018,4,1,22,0,0,0,0,0,0,0,0.6000000000000001,20.200000000000003,7,0,135
2018-04-01 22:30:00,2018,4,1,22,30,0,0,0,0,0,0,0.7000000000000001,20.0,4,0,120
2018-04-01 23:00:00,2018,4,1,23,0,0,0,0,0,0,0,0.9,19.700000000000003,1,0,105
2018-04-01 23:30:00,2018,4,1,23,30,0,0,0,0,0,0,0.9,19.6,7,0,99
2018-04-02 00:00:00,2018,4,2,0,0,0,0,0,0,0,0,1.0,19.4,7,0,93
2018-04-02 00:30:00,2018,4,2,0,30,0,0,0,0,0,0,1.0,19.3,8,0,90
2018-04-02 01:00:00,2018,4,2,1,0,0,0,0,0,0,0,0.9,19.1,4,0,87
2018-04-02 01:30:00,2018,4,2,1,30,0,0,0,0,0,0,0.9,19.0,4,0,87
2018-04-02 02:00:00,2018,4,2,2,0,0,0,0,0,0,0,0.9,18.9,4,0,87
2018-04-02 02:30:00,2018,4,2,2,30,0,0,0,0,0,0,0.9,18.9,4,0,87
2018-04-02 03:00:00,2018,4,2,3,0,0,0,0,0,0,0,0.9,18.6,7,0,88
2018-04-02 03:30:00,2018,4,2,3,30,0,0,0,0,0,0,0.9,18.5,4,0,86
2018-04-02 04:00:00,2018,4,2,4,0,0,0,0,0,0,0,0.9,18.3,3,0,83
2018-04-02 04:30:00,2018,4,2,4,30,0,0,0,0,0,0,0.9,18.2,3,0,81
2018-04-02 05:00:00,2018,4,2,5,0,0,0,0,0,0,0,0.9,18.0,0,0,79
2018-04-02 05:30:00,2018,4,2,5,30,0,0,0,0,0,0,1.1,18.3,0,0,81
2018-04-02 06:00:00,2018,4,2,6,0,0,0,0,0,0,0,1.4,18.5,0,0,83
2018-04-02 06:30:00,2018,4,2,6,30,73,73,27,27,422,422,1.7000000000000002,19.4,0,0,83
2018-04-02 07:00:00,2018,4,2,7,0,185,185,42,42,630,630,2.0,20.3,0,0,83
2018-04-02 07:30:00,2018,4,2,7,30,307,307,52,52,744,744,2.1,21.3,0,0,80
2018-04-02 08:00:00,2018,4,2,8,0,428,428,59,59,817,817,2.1,22.4,0,0,78
2018-04-02 08:30:00,2018,4,2,8,30,543,543,64,64,866,866,2.1,23.3,0,0,75
2018-04-02 09:00:00,2018,4,2,9,0,649,649,67,67,902,902,2.1,24.200000000000003,0,0,71
2018-04-02 09:30:00,2018,4,2,9,30,743,743,71,71,927,927,2.1,24.9,0,0,68
2018-04-02 10:00:00,2018,4,2,10,0,822,822,74,74,945,945,2.1,25.5,0,0,65
2018-04-02 10:30:00,2018,4,2,10,30,885,885,76,76,958,958,2.0,25.9,0,0,61
2018-04-02 11:00:00,2018,4,2,11,0,749,931,401,79,394,965,1.9,26.200000000000003,7,0,56
2018-04-02 11:30:00,2018,4,2,11,30,957,957,80,80,968,968,1.9,26.4,0,0,49
2018-04-02 12:00:00,2018,4,2,12,0,415,964,384,83,33,966,1.8,26.5,3,0,41
2018-04-02 12:30:00,2018,4,2,12,30,548,951,460,82,97,963,1.8,26.4,3,0,31
2018-04-02 13:00:00,2018,4,2,13,0,518,920,439,84,89,953,1.7000000000000002,26.4,3,0,21
2018-04-02 13:30:00,2018,4,2,13,30,528,870,426,83,122,941,1.7000000000000002,26.1,7,0,190
2018-04-02 14:00:00,2018,4,2,14,0,475,802,387,83,111,921,1.7000000000000002,25.8,7,0,360
2018-04-02 14:30:00,2018,4,2,14,30,199,719,193,80,9,899,1.6,25.4,8,0,359
2018-04-02 15:00:00,2018,4,2,15,0,32,621,32,81,0,859,1.5,24.9,8,0,359
2018-04-02 15:30:00,2018,4,2,15,30,42,513,42,75,0,818,1.4,24.3,4,0,198
2018-04-02 16:00:00,2018,4,2,16,0,111,397,111,69,0,758,1.3,23.6,6,0,38
2018-04-02 16:30:00,2018,4,2,16,30,12,276,12,59,0,674,1.1,22.9,6,0,46
2018-04-02 17:00:00,2018,4,2,17,0,8,158,8,46,0,543,0.8,22.3,6,3,53
2018-04-02 17:30:00,2018,4,2,17,30,5,52,5,26,0,304,0.7000000000000001,21.9,7,3,61
2018-04-02 18:00:00,2018,4,2,18,0,0,0,0,0,0,0,0.7000000000000001,21.5,7,0,68
2018-04-02 18:30:00,2018,4,2,18,30,0,0,0,0,0,0,0.7000000000000001,21.3,7,0,64
2018-04-02 19:00:00,2018,4,2,19,0,0,0,0,0,0,0,0.7000000000000001,21.0,7,0,61
2018-04-02 19:30:00,2018,4,2,19,30,0,0,0,0,0,0,0.8,20.8,7,0,56
2018-04-02 20:00:00,2018,4,2,20,0,0,0,0,0,0,0,0.8,20.6,4,0,52
2018-04-02 20:30:00,2018,4,2,20,30,0,0,0,0,0,0,0.9,20.3,7,0,52
2018-04-02 21:00:00,2018,4,2,21,0,0,0,0,0,0,0,0.9,20.0,7,0,53
2018-04-02 21:30:00,2018,4,2,21,30,0,0,0,0,0,0,1.0,19.8,7,0,56
2018-04-02 22:00:00,2018,4,2,22,0,0,0,0,0,0,0,1.0,19.6,6,0,59
2018-04-02 22:30:00,2018,4,2,22,30,0,0,0,0,0,0,1.0,19.4,7,0,62
2018-04-02 23:00:00,2018,4,2,23,0,0,0,0,0,0,0,1.0,19.200000000000003,7,0,65
2018-04-02 23:30:00,2018,4,2,23,30,0,0,0,0,0,0,1.1,19.0,7,0,71
2018-04-03 00:00:00,2018,4,3,0,0,0,0,0,0,0,0,1.1,18.8,7,0,77
2018-04-03 00:30:00,2018,4,3,0,30,0,0,0,0,0,0,1.3,18.7,7,0,82
2018-04-03 01:00:00,2018,4,3,1,0,0,0,0,0,0,0,1.4,18.6,7,0,88
2018-04-03 01:30:00,2018,4,3,1,30,0,0,0,0,0,0,1.5,18.5,7,0,90
2018-04-03 02:00:00,2018,4,3,2,0,0,0,0,0,0,0,1.7000000000000002,18.4,4,0,92
2018-04-03 02:30:00,2018,4,3,2,30,0,0,0,0,0,0,1.7000000000000002,18.4,4,0,92
2018-04-03 03:00:00,2018,4,3,3,0,0,0,0,0,0,0,1.9,18.3,7,0,92
2018-04-03 03:30:00,2018,4,3,3,30,0,0,0,0,0,0,2.0,18.2,7,0,90
2018-04-03 04:00:00,2018,4,3,4,0,0,0,0,0,0,0,2.1,18.2,4,0,89
2018-04-03 04:30:00,2018,4,3,4,30,0,0,0,0,0,0,2.1,18.1,7,0,86
2018-04-03 05:00:00,2018,4,3,5,0,0,0,0,0,0,0,2.2,18.0,7,0,83
2018-04-03 05:30:00,2018,4,3,5,30,0,0,0,0,0,0,2.4000000000000004,18.1,0,0,80
2018-04-03 06:00:00,2018,4,3,6,0,0,0,0,0,0,0,2.6,18.3,0,0,77
2018-04-03 06:30:00,2018,4,3,6,30,73,73,26,26,443,443,3.0,19.1,0,0,74
2018-04-03 07:00:00,2018,4,3,7,0,185,185,40,40,647,647,3.3000000000000003,19.8,0,0,71
2018-04-03 07:30:00,2018,4,3,7,30,307,307,49,49,757,757,3.4000000000000004,20.9,0,0,69
2018-04-03 08:00:00,2018,4,3,8,0,428,428,55,55,829,829,3.6,22.0,0,0,66
2018-04-03 08:30:00,2018,4,3,8,30,543,543,60,60,876,876,3.7,23.1,0,0,64
2018-04-03 09:00:00,2018,4,3,9,0,647,647,69,69,898,898,3.8,24.200000000000003,0,0,63
2018-04-03 09:30:00,2018,4,3,9,30,740,740,73,73,923,923,3.8,25.0,0,0,61
2018-04-03 10:00:00,2018,4,3,10,0,818,818,76,76,940,940,3.7,25.700000000000003,0,0,59
2018-04-03 10:30:00,2018,4,3,10,30,881,881,78,78,953,953,3.5,26.1,0,0,58
2018-04-03 11:00:00,2018,4,3,11,0,925,925,80,80,959,959,3.3000000000000003,26.6,0,0,57
2018-04-03 11:30:00,2018,4,3,11,30,650,952,474,81,195,964,3.2,26.8,3,0,56
2018-04-03 12:00:00,2018,4,3,12,0,958,958,85,85,959,959,3.0,27.0,1,0,56
2018-04-03 12:30:00,2018,4,3,12,30,946,946,85,85,957,957,2.8000000000000003,27.0,0,0,56
2018-04-03 13:00:00,2018,4,3,13,0,914,914,85,85,947,947,2.6,26.9,0,0,56
2018-04-03 13:30:00,2018,4,3,13,30,865,865,84,84,937,937,2.5,26.8,0,0,57
2018-04-03 14:00:00,2018,4,3,14,0,798,798,82,82,921,921,2.3000000000000003,26.6,0,0,58
2018-04-03 14:30:00,2018,4,3,14,30,534,715,333,79,284,899,2.2,26.3,3,0,60
2018-04-03 15:00:00,2018,4,3,15,0,54,620,54,74,0,872,2.0,26.0,6,0,61
2018-04-03 15:30:00,2018,4,3,15,30,27,512,27,69,0,833,1.8,25.5,6,0,63
2018-04-03 16:00:00,2018,4,3,16,0,19,397,19,62,0,779,1.5,25.0,6,0,65
2018-04-03 16:30:00,2018,4,3,16,30,12,276,12,54,0,698,1.3,24.1,6,0,65
2018-04-03 17:00:00,2018,4,3,17,0,8,156,8,42,0,567,1.0,23.1,6,3,66
2018-04-03 17:30:00,2018,4,3,17,30,5,51,5,24,0,327,1.0,22.4,6,3,67
2018-04-03 18:00:00,2018,4,3,18,0,0,0,0,0,0,0,0.9,21.6,6,0,67
2018-04-03 18:30:00,2018,4,3,18,30,0,0,0,0,0,0,1.0,21.3,6,0,68
2018-04-03 19:00:00,2018,4,3,19,0,0,0,0,0,0,0,1.1,20.9,6,0,68
2018-04-03 19:30:00,2018,4,3,19,30,0,0,0,0,0,0,1.2000000000000002,20.6,6,0,68
2018-04-03 20:00:00,2018,4,3,20,0,0,0,0,0,0,0,1.3,20.3,6,0,68
2018-04-03 20:30:00,2018,4,3,20,30,0,0,0,0,0,0,1.4,20.0,8,0,69
2018-04-03 21:00:00,2018,4,3,21,0,0,0,0,0,0,0,1.5,19.8,8,0,69
2018-04-03 21:30:00,2018,4,3,21,30,0,0,0,0,0,0,1.6,19.6,8,0,69
2018-04-03 22:00:00,2018,4,3,22,0,0,0,0,0,0,0,1.7000000000000002,19.4,7,0,70
2018-04-03 22:30:00,2018,4,3,22,30,0,0,0,0,0,0,1.7000000000000002,19.200000000000003,8,0,71
2018-04-03 23:00:00,2018,4,3,23,0,0,0,0,0,0,0,1.8,19.0,8,0,73
2018-04-03 23:30:00,2018,4,3,23,30,0,0,0,0,0,0,1.8,18.9,7,0,75
2018-04-04 00:00:00,2018,4,4,0,0,0,0,0,0,0,0,1.7000000000000002,18.7,3,0,77
2018-04-04 00:30:00,2018,4,4,0,30,0,0,0,0,0,0,1.7000000000000002,18.6,4,0,79
2018-04-04 01:00:00,2018,4,4,1,0,0,0,0,0,0,0,1.7000000000000002,18.4,7,0,82
2018-04-04 01:30:00,2018,4,4,1,30,0,0,0,0,0,0,1.7000000000000002,18.3,0,0,84
2018-04-04 02:00:00,2018,4,4,2,0,0,0,0,0,0,0,1.7000000000000002,18.2,7,0,86
2018-04-04 02:30:00,2018,4,4,2,30,0,0,0,0,0,0,1.7000000000000002,18.2,7,0,86
2018-04-04 03:00:00,2018,4,4,3,0,0,0,0,0,0,0,1.7000000000000002,18.0,7,0,87
2018-04-04 03:30:00,2018,4,4,3,30,0,0,0,0,0,0,1.7000000000000002,17.900000000000002,3,0,87
2018-04-04 04:00:00,2018,4,4,4,0,0,0,0,0,0,0,1.8,17.8,0,0,86
2018-04-04 04:30:00,2018,4,4,4,30,0,0,0,0,0,0,1.8,17.6,0,0,85
2018-04-04 05:00:00,2018,4,4,5,0,0,0,0,0,0,0,1.8,17.5,0,0,84
2018-04-04 05:30:00,2018,4,4,5,30,0,0,0,0,0,0,2.0,17.7,0,0,83
2018-04-04 06:00:00,2018,4,4,6,0,0,0,0,0,0,0,2.2,17.900000000000002,0,0,82
2018-04-04 06:30:00,2018,4,4,6,30,71,71,26,26,435,435,2.5,18.7,0,0,81
2018-04-04 07:00:00,2018,4,4,7,0,183,183,40,40,640,640,2.9000000000000004,19.5,0,0,81
2018-04-04 07:30:00,2018,4,4,7,30,305,305,49,49,754,754,2.9000000000000004,20.700000000000003,0,0,79
2018-04-04 08:00:00,2018,4,4,8,0,426,426,56,56,824,824,2.9000000000000004,22.0,0,0,78
2018-04-04 08:30:00,2018,4,4,8,30,540,540,61,61,871,871,2.8000000000000003,23.200000000000003,0,0,76
2018-04-04 09:00:00,2018,4,4,9,0,646,646,67,67,903,903,2.7,24.4,0,0,73
2018-04-04 09:30:00,2018,4,4,9,30,598,739,306,70,405,928,2.3000000000000003,25.1,7,0,70
2018-04-04 10:00:00,2018,4,4,10,0,818,818,74,74,945,945,2.0,25.8,0,0,68
2018-04-04 10:30:00,2018,4,4,10,30,881,881,76,76,958,958,1.7000000000000002,26.3,0,0,64
2018-04-04 11:00:00,2018,4,4,11,0,924,924,78,78,964,964,1.4,26.700000000000003,0,0,60
2018-04-04 11:30:00,2018,4,4,11,30,951,951,79,79,969,969,1.2000000000000002,27.0,0,0,51
2018-04-04 12:00:00,2018,4,4,12,0,958,958,81,81,968,968,1.1,27.200000000000003,0,0,41
2018-04-04 12:30:00,2018,4,4,12,30,945,945,80,80,964,964,1.0,27.3,0,0,175
2018-04-04 13:00:00,2018,4,4,13,0,722,914,413,81,354,956,1.0,27.4,7,0,309
2018-04-04 13:30:00,2018,4,4,13,30,864,864,79,79,945,945,1.1,27.200000000000003,1,0,282
2018-04-04 14:00:00,2018,4,4,14,0,797,797,79,79,928,928,1.3,27.1,0,0,255
2018-04-04 14:30:00,2018,4,4,14,30,552,714,321,76,327,906,1.4,26.700000000000003,7,0,250
2018-04-04 15:00:00,2018,4,4,15,0,467,616,277,78,305,865,1.5,26.3,3,0,245
2018-04-04 15:30:00,2018,4,4,15,30,508,508,72,72,823,823,1.4,25.700000000000003,0,0,243
2018-04-04 16:00:00,2018,4,4,16,0,218,390,180,68,89,758,1.4,25.200000000000003,3,3,240
2018-04-04 16:30:00,2018,4,4,16,30,102,270,102,58,0,671,1.2000000000000002,24.1,7,0,237
2018-04-04 17:00:00,2018,4,4,17,0,8,150,8,46,0,522,1.0,23.1,6,3,235
2018-04-04 17:30:00,2018,4,4,17,30,5,47,5,25,0,272,0.8,22.4,6,3,234
2018-04-04 18:00:00,2018,4,4,18,0,0,0,0,0,0,0,0.7000000000000001,21.6,6,0,232
